
Scatter Plot 1D
 ==================== 
Intensity Sum Ch=1 Img=1,Unit,Channel,Image,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
1.07e8,,1,Image 1,822,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.61e8,,1,Image 1,823,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.15e8,,1,Image 1,824,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.66e7,,1,Image 1,825,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.99e7,,1,Image 1,826,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.12e7,,1,Image 1,827,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.39e8,,1,Image 1,828,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.59e7,,1,Image 1,829,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.47e8,,1,Image 1,830,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.96e8,,1,Image 1,831,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.11e8,,1,Image 1,832,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.69e7,,1,Image 1,833,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.51e7,,1,Image 1,834,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.08e7,,1,Image 1,835,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.08e8,,1,Image 1,836,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.58e8,,1,Image 1,837,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.42e7,,1,Image 1,838,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.85e8,,1,Image 1,839,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.66e8,,1,Image 1,840,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.49e8,,1,Image 1,841,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.08e8,,1,Image 1,842,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,137,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.60e7,,1,Image 1,843,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,138,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.07e7,,1,Image 1,844,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,139,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.32e8,,1,Image 1,845,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,140,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.69e7,,1,Image 1,846,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,141,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.29e7,,1,Image 1,847,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,142,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.56e7,,1,Image 1,848,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,143,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.17e7,,1,Image 1,849,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,144,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.05e7,,1,Image 1,850,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,145,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.58e7,,1,Image 1,851,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,146,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.42e7,,1,Image 1,852,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,147,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.58e7,,1,Image 1,853,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,148,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
9.45e7,,1,Image 1,854,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,149,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.56e7,,1,Image 1,855,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,150,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.15e8,,1,Image 1,856,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,151,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.26e7,,1,Image 1,857,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,152,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.51e7,,1,Image 1,858,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,153,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.03e7,,1,Image 1,859,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,154,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.01e7,,1,Image 1,860,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,155,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.96e8,,1,Image 1,861,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,156,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.97e7,,1,Image 1,862,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,157,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.81e7,,1,Image 1,863,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,158,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.38e7,,1,Image 1,864,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,159,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
6.18e7,,1,Image 1,865,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,160,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.12e8,,1,Image 1,866,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,161,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.09e8,,1,Image 1,867,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,162,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.74e7,,1,Image 1,868,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,163,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
8.83e7,,1,Image 1,869,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,164,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.74e8,,1,Image 1,870,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,165,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.14e8,,1,Image 1,871,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,166,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.88e7,,1,Image 1,872,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,168,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.49e7,,1,Image 1,873,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,169,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.57e8,,1,Image 1,874,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,170,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.76e8,,1,Image 1,875,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,171,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
3.86e8,,1,Image 1,876,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,172,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.27e7,,1,Image 1,877,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,173,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.03e8,,1,Image 1,878,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,174,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.73e8,,1,Image 1,879,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,175,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
5.24e7,,1,Image 1,880,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,176,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.22e7,,1,Image 1,881,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,177,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.90e8,,1,Image 1,882,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,178,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
7.77e7,,1,Image 1,883,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,179,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
4.22e8,,1,Image 1,884,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,180,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.92e8,,1,Image 1,885,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,181,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
2.16e8,,1,Image 1,886,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,182,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
1.06e8,,1,Image 1,887,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,0,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_6_17_cmle_[ims1_2024-12-23T16-20-02.202].ims,
