
Scatter Plot 1D
 ==================== 
Volume,Unit,ID,Surpass Object,Surpass Object Data ID,Original ID,Original Component Name,Original Component ID,Original Image Name,Original Image ID,
432,µm^3,813,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,108,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
302,µm^3,814,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,109,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
342,µm^3,815,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,110,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
512,µm^3,816,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,111,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
401,µm^3,817,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,112,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
475,µm^3,818,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,113,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
541,µm^3,819,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,114,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
170,µm^3,820,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,115,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
304,µm^3,821,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,116,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
259,µm^3,822,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,117,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
557,µm^3,823,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,118,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
321,µm^3,824,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,119,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
212,µm^3,825,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,120,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
118,µm^3,826,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,121,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
186,µm^3,827,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,122,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
362,µm^3,828,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,123,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
175,µm^3,829,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,124,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
498,µm^3,830,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,125,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
445,µm^3,831,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,126,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
342,µm^3,832,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,127,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
107,µm^3,833,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,128,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
107,µm^3,834,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,129,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
202,µm^3,835,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,130,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
251,µm^3,836,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,131,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
628,µm^3,837,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,132,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
86.7,µm^3,838,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,133,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
517,µm^3,839,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,134,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
513,µm^3,840,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,135,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
390,µm^3,841,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,136,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
317,µm^3,842,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,137,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
260,µm^3,843,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,138,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
158,µm^3,844,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,139,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
363,µm^3,845,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,140,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
166,µm^3,846,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,141,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
93.9,µm^3,847,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,142,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
173,µm^3,848,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,143,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
87.2,µm^3,849,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,144,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
104,µm^3,850,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,145,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
210,µm^3,851,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,146,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
158,µm^3,852,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,147,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
281,µm^3,853,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,148,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
280,µm^3,854,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,149,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
72.1,µm^3,855,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,150,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
869,µm^3,856,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,151,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
227,µm^3,857,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,152,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
215,µm^3,858,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,153,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
241,µm^3,859,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,154,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
61.0,µm^3,860,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,155,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
629,µm^3,861,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,156,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
171,µm^3,862,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,157,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
183,µm^3,863,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,158,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
211,µm^3,864,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,159,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
192,µm^3,865,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,160,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
435,µm^3,866,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,161,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
498,µm^3,867,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,162,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
128,µm^3,868,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,163,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
226,µm^3,869,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,164,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
534,µm^3,870,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,165,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
274,µm^3,871,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,166,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
111,µm^3,872,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,168,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
269,µm^3,873,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,169,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
653,µm^3,874,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,170,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
703,µm^3,875,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,171,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
709,µm^3,876,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,172,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
210,µm^3,877,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,173,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
537,µm^3,878,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,174,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
348,µm^3,879,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,175,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
177,µm^3,880,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700001,176,dapi DAPI_2000.icsx_[ibrx_2024-12-23T16-34-31.242],700002,GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,Z:\data\w.zhong\GMM3repsD7_publication\rep1_copy\GMMD7_rep1_5_16_cmle_[ims1_2024-12-23T16-20-02.202].ims,
